0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
302.0,0.00020256406,0.8144595,0.43884373,0.0,0.075,0.565,0.355,0.005,0.0,0.00023435669,0.00021046633,0.00022272168,0.0002058516,0.0002026238,0.00019617775
984.0,0.0003977925,0.4466789,0.5535946,0.005,0.2,0.755,0.04,0.0,0.0,0.00023435669,0.0003512755,0.0003944097,0.00043331075,0.0004410692,0.00044808013
773.0,0.00030992544,0.5315539,0.5198635,0.0,0.2,0.685,0.115,0.0,0.0,0.00023435669,0.00023854579,0.0003020583,0.0003260129,0.0003342919,0.00034273404
290.0,0.00019493504,0.86679393,0.4313884,0.0,0.08,0.54,0.375,0.005,0.0,0.00023435669,0.0002047217,0.00019497918,0.00020036403,0.00019317961,0.0001903572
331.0,0.00016981759,0.7816351,0.48323515,0.0,0.105,0.745,0.15,0.0,0.0,0.00023435669,0.00010616237,0.0002213551,0.0001488929,0.00018047802,0.00015172474
530.0,0.0002130919,0.82928985,0.4859877,0.0,0.145,0.67,0.185,0.0,0.0,0.00023435669,0.00014197575,0.00018934114,0.00020101841,0.00021509489,0.00022339991
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
692.0,0.00026929233,0.75790304,0.49598885,0.0,0.16,0.655,0.185,0.0,0.0,0.00023435669,0.00019014145,0.00025429163,0.0002637958,0.0002824269,0.00029242772
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
290.0,0.00019448409,0.86109054,0.43156296,0.0,0.09,0.535,0.37,0.005,0.0,0.00023435669,0.0002029786,0.0001944642,0.00020044834,0.0001927928,0.00019008105
1.0,3.5807898e-05,0.0,0.3488144,0.0,0.005,0.135,0.82,0.04,0.0,0.00023435669,3.154195e-07,2.9861046e-06,4.49771e-07,5.312243e-07,4.6028566e-07
734.0,0.00028219528,0.7071012,0.49232545,0.0,0.185,0.605,0.21,0.0,0.0,0.00023435669,0.00020629622,0.00025316072,0.0002801099,0.0002978686,0.00031026668
49.0,5.4603417e-05,0.76955783,0.40589914,0.0,0.02,0.505,0.47,0.005,0.0,0.00023435669,1.3899153e-05,2.6703898e-05,2.58984e-05,2.4845922e-05,2.4368534e-05
255.0,0.00018940323,0.8637641,0.43481806,0.0,0.085,0.565,0.345,0.005,0.0,0.00023435669,0.00018135898,0.0002547358,0.00017645987,0.00020121183,0.00016815933
301.0,0.00020040713,0.8651827,0.43248177,0.0,0.085,0.54,0.37,0.005,0.0,0.00023435669,0.00021053488,0.00020160692,0.00020737581,0.00020010832,0.0001970731
110.0,9.283454e-05,0.3231026,0.4456749,0.0,0.035,0.69,0.27,0.005,0.0,0.00023435669,0.00011035725,9.456838e-05,6.2666055e-05,5.9390633e-05,5.2876305e-05
1166.0,0.0004793294,0.38412386,0.5452454,0.0,0.235,0.65,0.115,0.0,0.0,0.00023435669,0.00055663346,0.0004663466,0.000504311,0.00051356555,0.0005229675
288.0,0.00019367255,0.8643051,0.4290887,0.0,0.075,0.52,0.4,0.005,0.0,0.00023435669,0.0002029226,0.00019348331,0.00019894699,0.00019156691,0.00018883872
13.0,6.846978e-05,0.42307693,0.39839372,0.0,0.0,0.49,0.495,0.015,0.0,0.00023435669,3.0453144e-05,0.00011453065,2.4873294e-05,6.411637e-05,1.8347218e-05
809.0,0.00032673663,0.542838,0.5405474,0.0,0.135,0.835,0.03,0.0,0.0,0.00023435669,0.0002429622,0.00033579787,0.0003426558,0.00036004547,0.0003641601
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
10.0,4.2813874e-05,0.0,0.33881342,0.0,0.0,0.19,0.65,0.155,0.005,0.00023435669,5.7437583e-06,3.197529e-05,5.054668e-06,9.017702e-06,5.167604e-06
671.0,0.00026142885,0.78011435,0.49386433,0.0,0.165,0.645,0.19,0.0,0.0,0.00023435669,0.00018222774,0.00024349638,0.00025507234,0.000273466,0.0002833027
257.0,0.00012526457,0.7057393,0.45964876,0.0,0.07,0.7,0.225,0.005,0.0,0.00023435669,7.408325e-05,0.000101448226,0.00010488353,0.0001098644,0.00011252553
311.0,0.00014911994,0.78921276,0.46951354,0.0,0.095,0.7,0.205,0.0,0.0,0.00023435669,9.942391e-05,0.00013135998,0.00013902776,0.00014048813,0.00014179906
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
348.0,0.00021848618,0.67511344,0.47606295,0.0,0.095,0.725,0.175,0.005,0.0,0.00023435669,0.00022568382,0.00022507922,0.00023046894,0.0002223218,0.00021925774
136.0,9.5988566e-05,0.53845316,0.4656697,0.0,0.04,0.795,0.16,0.005,0.0,0.00023435669,0.0001003314,7.248068e-05,7.1249306e-05,6.586028e-05,6.607217e-05
926.0,0.0003850407,0.44654018,0.53795713,0.0,0.185,0.72,0.095,0.0,0.0,0.00023435669,0.00033819783,0.00040615842,0.0004270238,0.00042643974,0.00042866802
290.0,0.0001950025,0.8659826,0.43125758,0.0,0.095,0.52,0.38,0.005,0.0,0.00023435669,0.00020476241,0.00019514236,0.00020050148,0.00019329836,0.00019043022
473.0,0.00019699446,0.7299065,0.47803676,0.0,0.14,0.655,0.205,0.0,0.0,0.00023435669,0.00012172232,0.00017357126,0.00019005584,0.0001993942,0.00020613334
254.0,0.00017567123,0.88559335,0.42506975,0.0,0.07,0.535,0.39,0.005,0.0,0.00023435669,0.0001803756,0.00017092418,0.00017634977,0.00016997528,0.00016752034
10.0,5.2523555e-05,0.6,0.4284423,0.0,0.005,0.625,0.365,0.005,0.0,0.00023435669,3.3228562e-06,8.808988e-05,5.938211e-06,3.5768746e-05,5.582999e-06
29.0,8.350215e-05,0.82019705,0.41534418,0.0,0.0,0.615,0.38,0.005,0.0,0.00023435669,0.00011940589,0.000108312895,6.433265e-05,5.5703644e-05,3.6336587e-05
5.0,5.0586474e-05,0.5,0.37792346,0.0,0.0,0.385,0.595,0.02,0.0,0.00023435669,2.1714436e-06,8.541739e-05,3.2344244e-06,3.3284792e-05,3.1012949e-06
290.0,0.00019437459,0.86550534,0.43182507,0.0,0.085,0.54,0.37,0.005,0.0,0.00023435669,0.00020279715,0.00019437994,0.00019979465,0.00019276138,0.00018983778
10.0,4.2589185e-05,0.0,0.3386252,0.0,0.0,0.18,0.66,0.155,0.005,0.00023435669,6.0121897e-06,2.9531659e-05,5.089748e-06,8.972372e-06,5.187369e-06
230.0,0.00013390377,0.44104803,0.48571104,0.0,0.065,0.82,0.11,0.005,0.0,0.00023435669,8.0225094e-05,0.00018007915,0.000109455585,0.00012965783,0.00010856465
488.0,0.00024208262,0.47369307,0.51590276,0.0,0.125,0.84,0.035,0.0,0.0,0.00023435669,0.0002156186,0.00031004543,0.00024396506,0.00025811326,0.00023371086
582.0,0.00026498298,0.46814653,0.50200045,0.0,0.135,0.74,0.125,0.0,0.0,0.00023435669,0.00027660333,0.00026435492,0.00027399042,0.0002680875,0.0002705175
702.0,0.00027387447,0.74028146,0.4900069,0.0,0.175,0.61,0.215,0.0,0.0,0.00023435669,0.00021078343,0.00024813676,0.0002689499,0.0002850236,0.0002967706
301.0,0.00020105959,0.8675969,0.4311704,0.0,0.09,0.53,0.375,0.005,0.0,0.00023435669,0.00021251019,0.00020228766,0.00020863,0.00020047408,0.00019779184
1528.0,0.00057266996,0.41863644,0.5835043,0.0,0.305,0.61,0.085,0.0,0.0,0.00023435669,0.00048367755,0.00057011226,0.00062315335,0.0006488386,0.0006702737
5.0,5.0586474e-05,0.5,0.37792346,0.0,0.0,0.385,0.595,0.02,0.0,0.00023435669,2.1714436e-06,8.541739e-05,3.2344244e-06,3.3284792e-05,3.1012949e-06
295.0,0.0001980338,0.8655137,0.42874372,0.0,0.08,0.51,0.405,0.005,0.0,0.00023435669,0.00020955298,0.00019849268,0.00020405363,0.00019684201,0.00019390891
384.0,0.0001777503,0.68373317,0.47643512,0.0,0.135,0.67,0.195,0.0,0.0,0.00023435669,0.00013585799,0.00016580395,0.00017081884,0.00017285533,0.00017475043
574.0,0.0002844968,0.41415983,0.50360054,0.0,0.155,0.715,0.13,0.0,0.0,0.00023435669,0.00036060845,0.00028419308,0.00031137574,0.000281055,0.00028435574
2.0,3.6793084e-05,0.0,0.35484943,0.0,0.0,0.2,0.755,0.045,0.0,0.00023435669,6.588229e-07,9.121874e-06,7.768931e-07,1.1604349e-06,8.862204e-07
1.0,3.5520552e-05,0.0,0.34779063,0.0,0.0,0.205,0.7,0.095,0.0,0.00023435669,2.4958115e-07,6.2511435e-07,3.9454883e-07,4.206719e-07,4.2960198e-07
304.0,0.00020230138,0.8622329,0.431694,0.005,0.09,0.53,0.37,0.005,0.0,0.00023435669,0.00021348041,0.00020380068,0.00021016932,0.00020211836,0.00019934238
192.0,0.000110751535,0.7432374,0.47964922,0.0,0.035,0.81,0.15,0.005,0.0,0.00023435669,5.828058e-05,0.00010994593,9.3220486e-05,9.527741e-05,9.1670256e-05
17.0,4.4396504e-05,0.029411765,0.3900521,0.0,0.01,0.365,0.615,0.01,0.0,0.00023435669,1.6738513e-05,1.8875193e-05,8.35039e-06,9.496513e-06,7.854883e-06
654.0,0.00025396186,0.79913455,0.4859877,0.0,0.16,0.625,0.215,0.0,0.0,0.00023435669,0.00018002297,0.00022328232,0.0002475711,0.0002639482,0.0002753126
650.0,0.0002704662,0.6419486,0.49209827,0.0,0.185,0.62,0.195,0.0,0.0,0.00023435669,0.0002588795,0.00025183914,0.00026085007,0.0002738257,0.00028249162
32.0,4.620806e-05,0.7923387,0.42041984,0.0,0.01,0.59,0.395,0.005,0.0,0.00023435669,8.681519e-06,1.28724505e-05,1.2744311e-05,1.33805e-05,1.3752981e-05
305.0,0.00020305943,0.86177737,0.4316503,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.00021485772,0.00020462315,0.00021117955,0.00020294885,0.00020018862
330.0,0.00016345766,0.5654969,0.4933503,0.0,0.06,0.83,0.11,0.0,0.0,0.00023435669,0.00012227363,0.00016458047,0.00015663715,0.00015634361,0.00015451979
371.0,0.00018017521,0.60495377,0.48771006,0.0,0.11,0.74,0.15,0.0,0.0,0.00023435669,0.00013350065,0.0001782403,0.0001832385,0.00017884604,0.00017862754
16.0,4.384796e-05,0.025,0.38512233,0.0,0.01,0.325,0.655,0.01,0.0,0.00023435669,1.5526573e-05,1.7979044e-05,7.884033e-06,8.918092e-06,7.399346e-06
647.0,0.0002514277,0.79897696,0.48477274,0.0,0.155,0.625,0.22,0.0,0.0,0.00023435669,0.00017763427,0.0002195187,0.00024490125,0.00026117856,0.00027241264
148.0,0.0001196452,0.28075013,0.4750028,0.0,0.04,0.825,0.135,0.0,0.0,0.00023435669,0.00022112648,9.845405e-05,9.2920636e-05,7.5431184e-05,7.382776e-05
293.0,0.00019661673,0.865141,0.42891616,0.0,0.09,0.53,0.375,0.005,0.0,0.00023435669,0.00020728708,0.00019688475,0.00020213959,0.0001951791,0.00019223928
708.0,0.00031998885,0.42692927,0.5311255,0.0,0.13,0.83,0.04,0.0,0.0,0.00023435669,0.00032427703,0.0003514534,0.00034271055,0.00034255642,0.0003335811
298.0,0.00019895162,0.8618399,0.4313884,0.0,0.08,0.545,0.37,0.005,0.0,0.00023435669,0.00020933685,0.00019933701,0.00020592674,0.00019813374,0.00019534715
761.0,0.00030249127,0.64417666,0.509434,0.0,0.18,0.68,0.14,0.0,0.0,0.00023435669,0.00026593628,0.0002853795,0.00029928985,0.00031522106,0.00032516368
19.0,4.511618e-05,0.46783626,0.41165686,0.0,0.0,0.575,0.42,0.005,0.0,0.00023435669,4.444282e-06,3.3774475e-05,8.535326e-06,1.1860058e-05,8.993479e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.005,0.0,0.22,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
47.0,5.1083527e-05,0.77613324,0.409405,0.0,0.005,0.515,0.47,0.01,0.0,0.00023435669,1.4106815e-05,1.7249422e-05,1.7316012e-05,1.8864397e-05,1.9640329e-05
303.0,0.00020204291,0.8669596,0.43147567,0.0,0.08,0.54,0.375,0.005,0.0,0.00023435669,0.00021401152,0.00020355667,0.00020885024,0.00020185756,0.00019872736
140.0,9.410463e-05,0.39414182,0.46653542,0.0,0.01,0.805,0.18,0.005,0.0,0.00023435669,5.559937e-05,9.954832e-05,6.994892e-05,7.052841e-05,6.638496e-05
287.0,0.0001932042,0.8669867,0.43099615,0.005,0.09,0.53,0.37,0.005,0.0,0.00023435669,0.00020173563,0.00019305204,0.0001989039,0.00019111394,0.00018847354
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
1023.0,0.00038419856,0.57940173,0.521261,0.0,0.25,0.575,0.175,0.0,0.0,0.00023435669,0.00028030665,0.00037571945,0.00039992775,0.00042449211,0.0004388764
303.0,0.00020212642,0.8641619,0.4284423,0.0,0.095,0.525,0.375,0.005,0.0,0.00023435669,0.00021415838,0.00020330156,0.00020993482,0.00020168157,0.00019902227
543.0,0.00026753457,0.37641776,0.5029474,0.0,0.125,0.755,0.12,0.0,0.0,0.00023435669,0.00032729478,0.00026625325,0.0002890459,0.0002634339,0.0002661192
1173.0,0.0004912344,0.39003432,0.55713725,0.0,0.31,0.605,0.085,0.0,0.0,0.00023435669,0.0004397753,0.0005505426,0.00056375354,0.00055728963,0.0005573211
323.0,0.00016339497,0.7732054,0.48279765,0.0,0.11,0.745,0.145,0.0,0.0,0.00023435669,0.00010502844,0.00019518589,0.00014548552,0.00016810143,0.0001480716
102.0,7.990956e-05,0.51640457,0.46628046,0.0,0.03,0.815,0.15,0.005,0.0,0.00023435669,7.111594e-05,5.4218235e-05,5.190212e-05,4.883046e-05,4.8634625e-05
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
5.0,5.0586474e-05,0.5,0.37792346,0.0,0.0,0.385,0.595,0.02,0.0,0.00023435669,2.1714436e-06,8.541739e-05,3.2344244e-06,3.3284792e-05,3.1012949e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
371.0,0.00031507597,0.38811103,0.47954136,0.0,0.11,0.685,0.2,0.005,0.0,0.00023435669,0.0010326762,0.00018768407,0.00032264143,0.00019282312,0.00021055732
226.0,0.00013481008,0.44849557,0.48838007,0.0,0.08,0.81,0.105,0.005,0.0,0.00023435669,7.763249e-05,0.0001959309,0.00010754176,0.0001325752,0.000106832515
663.0,0.00025905558,0.78438663,0.49363574,0.0,0.135,0.68,0.185,0.0,0.0,0.00023435669,0.00018320995,0.00024102538,0.00025207867,0.00026960683,0.00027972445
290.0,0.00019451535,0.8573917,0.43147567,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.00020337448,0.0001943713,0.00020042196,0.00019273907,0.00019004158
596.0,0.00026532979,0.46641475,0.5084019,0.0,0.11,0.78,0.105,0.005,0.0,0.00023435669,0.00022550927,0.00028770883,0.00027117514,0.00027962629,0.00027702103
685.0,0.0002670911,0.7498869,0.49130484,0.0,0.16,0.635,0.205,0.0,0.0,0.00023435669,0.0001995064,0.00023994465,0.00026238296,0.00027827767,0.00028963518
521.0,0.00023363024,0.44630888,0.5057499,0.0,0.105,0.785,0.11,0.0,0.0,0.00023435669,0.00020107192,0.00023587786,0.00024043662,0.0002374688,0.00023938381
87.0,7.558119e-05,0.65543973,0.43952194,0.0,0.03,0.675,0.29,0.005,0.0,0.00023435669,5.268213e-05,6.968793e-05,4.3227046e-05,4.7330086e-05,4.199358e-05
574.0,0.00026215243,0.46438757,0.5018824,0.0,0.12,0.755,0.125,0.0,0.0,0.00023435669,0.00027567163,0.00026043376,0.00027054083,0.00026438717,0.00026672857
305.0,0.00020287847,0.86117345,0.4326572,0.0,0.1,0.525,0.37,0.005,0.0,0.00023435669,0.00021460312,0.00020466995,0.00021020591,0.00020287665,0.00019981968
14.0,4.034735e-05,0.5714286,0.3758259,0.0,0.0,0.37,0.56,0.07,0.0,0.00023435669,6.2426625e-06,5.3505573e-06,5.7963744e-06,6.017339e-06,6.1681267e-06
564.0,0.00025669127,0.46888503,0.5008806,0.0,0.135,0.74,0.125,0.0,0.0,0.00023435669,0.00026221486,0.00025418375,0.0002643121,0.00025928972,0.00026175755
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
58.0,6.266775e-05,0.5148215,0.45950022,0.0,0.02,0.765,0.21,0.005,0.0,0.00023435669,4.618154e-05,2.8657925e-05,3.8707734e-05,2.8800068e-05,3.172081e-05
672.0,0.00026162507,0.7838913,0.49409312,0.0,0.155,0.655,0.19,0.0,0.0,0.00023435669,0.00018303032,0.00024237814,0.00025535194,0.00027370782,0.00028361936
8.0,4.0459323e-05,0.17857143,0.38113105,0.0,0.005,0.405,0.57,0.02,0.0,0.00023435669,7.3889505e-06,1.4427022e-05,6.416608e-06,4.9379955e-06,4.9222476e-06
1125.0,0.00045644742,0.41514117,0.5528055,0.0,0.27,0.65,0.08,0.0,0.0,0.00023435669,0.0004006628,0.00048714812,0.0005046767,0.0005128553,0.00051769195
18.0,4.4601435e-05,0.47712418,0.41161713,0.0,0.0,0.575,0.42,0.005,0.0,0.00023435669,4.1930957e-06,3.2086686e-05,8.0890795e-06,1.1246473e-05,8.522673e-06
375.0,0.00022573263,0.28263813,0.49397868,0.0,0.085,0.825,0.085,0.005,0.0,0.00023435669,0.00040111825,0.00022963274,0.00022481762,0.0001899634,0.00018678552
293.0,0.00019651909,0.86467344,0.43156296,0.0,0.085,0.535,0.375,0.005,0.0,0.00023435669,0.00020685571,0.00019704727,0.00020209591,0.00019507164,0.00019209702
351.0,0.0001897778,0.49064714,0.489108,0.0,0.09,0.785,0.12,0.005,0.0,0.00023435669,0.00025190046,0.00018083856,0.00017860346,0.00016900971,0.00016866419
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
148.0,9.401495e-05,0.7263284,0.4635445,0.0,0.035,0.77,0.19,0.005,0.0,0.00023435669,4.852785e-05,8.733116e-05,7.087576e-05,7.3371615e-05,7.031154e-05
978.0,0.00038241572,0.47611633,0.5353244,0.0,0.245,0.645,0.11,0.0,0.0,0.00023435669,0.0003065788,0.0003799225,0.00040881478,0.00042101622,0.00043232646
268.0,0.00014622338,0.5059254,0.48754287,0.0,0.07,0.83,0.1,0.0,0.0,0.00023435669,0.00012824395,0.00014600507,0.00013619862,0.00013088313,0.00012910062
10.0,4.2610343e-05,0.0,0.3386252,0.0,0.0,0.18,0.66,0.155,0.005,0.00023435669,6.00219e-06,2.9733601e-05,5.090885e-06,8.982426e-06,5.1872926e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
640.0,0.00030181772,0.37360623,0.513914,0.0,0.115,0.78,0.105,0.0,0.0,0.00023435669,0.00034825905,0.00033112252,0.00031874585,0.00030772664,0.0003035665
63.0,6.549181e-05,0.7311828,0.42719808,0.0,0.035,0.605,0.345,0.015,0.0,0.00023435669,8.4300795e-05,2.5694557e-05,2.54248e-05,2.5962236e-05,2.6860282e-05
817.0,0.00035618903,0.49247006,0.5411645,0.0,0.195,0.76,0.04,0.005,0.0,0.00023435669,0.00028292747,0.00047899893,0.0003557452,0.00040522136,0.0003707917
261.0,0.00013078318,0.4473917,0.46289062,0.0,0.085,0.68,0.235,0.0,0.0,0.00023435669,9.641355e-05,0.000109951034,0.00010926095,0.00011361279,0.00011542391
405.0,0.00021082218,0.5516685,0.50443417,0.0,0.095,0.845,0.06,0.0,0.0,0.00023435669,0.00017438829,0.00028006497,0.00020309757,0.00022640346,0.00019538942
436.0,0.0002576388,0.40644312,0.4910221,0.005,0.13,0.72,0.14,0.005,0.0,0.00023435669,0.00027935658,0.00030154313,0.0002678662,0.00026581,0.00025739375
519.0,0.00028605637,0.39239404,0.5057499,0.0,0.17,0.73,0.095,0.005,0.0,0.00023435669,0.00028241926,0.00033455458,0.0003090228,0.0003049647,0.00029787674
817.0,0.00031817387,0.6341199,0.50413615,0.0,0.19,0.625,0.185,0.0,0.0,0.00023435669,0.00028225352,0.00028747844,0.00031485138,0.00033346555,0.00034664664
261.0,0.0001881644,0.86368996,0.43947667,0.0,0.07,0.6,0.325,0.005,0.0,0.00023435669,0.00018357529,0.00023450895,0.00017894975,0.000195903,0.00017106206
416.0,0.0002047522,0.48211306,0.49784106,0.0,0.08,0.825,0.09,0.005,0.0,0.00023435669,0.00019661362,0.00021300005,0.00020679156,0.0002005611,0.00019855303
447.0,0.0002234419,0.54048413,0.51212484,0.0,0.1,0.84,0.06,0.0,0.0,0.00023435669,0.00017927277,0.00028279645,0.00022465571,0.00024318225,0.0002144033
526.0,0.0002130884,0.77642584,0.4791105,0.0,0.135,0.645,0.22,0.0,0.0,0.00023435669,0.00015336522,0.00018467767,0.00020098627,0.00021289525,0.00022194032
294.0,0.0001972833,0.8670335,0.42591852,0.0,0.09,0.495,0.41,0.005,0.0,0.00023435669,0.00020802833,0.0001978374,0.00020325769,0.00019598007,0.00019303372
474.0,0.00020840316,0.61897755,0.48013505,0.0,0.115,0.685,0.2,0.0,0.0,0.00023435669,0.00014787888,0.00020864027,0.0002075575,0.00021221042,0.00021418737
11.0,5.4992484e-05,0.4181818,0.40203562,0.0,0.005,0.53,0.455,0.01,0.0,0.00023435669,8.883886e-06,9.824536e-05,8.4486455e-06,3.709337e-05,6.959618e-06
924.0,0.00035926412,0.5304578,0.5111431,0.0,0.26,0.555,0.185,0.0,0.0,0.00023435669,0.00031694403,0.0003398726,0.0003665324,0.00038432662,0.00039733437
300.0,0.00019995485,0.8619175,0.42960724,0.0,0.095,0.5,0.4,0.005,0.0,0.00023435669,0.00021036672,0.0002009287,0.00020680271,0.00019944597,0.00019650115
540.0,0.0002472325,0.43487254,0.5104092,0.0,0.09,0.815,0.095,0.0,0.0,0.00023435669,0.00022502086,0.0002757534,0.00025008028,0.00025162587,0.00024901843
135.0,9.019082e-05,0.688115,0.46374607,0.0,0.04,0.78,0.18,0.0,0.0,0.00023435669,4.5749348e-05,9.358314e-05,6.351133e-05,6.7793255e-05,6.304499e-05
302.0,0.00020133417,0.8628193,0.43182507,0.0,0.085,0.54,0.37,0.005,0.0,0.00023435669,0.00021279436,0.00020265643,0.00020833229,0.00020097721,0.00019796181
703.0,0.00027461516,0.7315656,0.48938856,0.0,0.17,0.615,0.215,0.0,0.0,0.00023435669,0.00020443964,0.00025727774,0.00026969734,0.0002874866,0.0002975376
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
49.0,5.179957e-05,0.752551,0.40979826,0.0,0.005,0.525,0.46,0.01,0.0,0.00023435669,1.4722257e-05,1.8244413e-05,1.810911e-05,1.9680327e-05,2.0488738e-05
1349.0,0.00053809053,0.4165499,0.5692554,0.0,0.345,0.575,0.08,0.0,0.0,0.00023435669,0.0004755623,0.0005740424,0.00060303195,0.00061238394,0.00062002445
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
484.0,0.00020191625,0.78292525,0.47841203,0.0,0.13,0.665,0.2,0.005,0.0,0.00023435669,0.00012728307,0.00017885704,0.00019648392,0.00020585228,0.00021229955
941.0,0.00036755146,0.53216815,0.52862453,0.0,0.255,0.615,0.13,0.0,0.0,0.00023435669,0.0003367361,0.00034928147,0.0003760522,0.00039174396,0.0004045613
297.0,0.00019877074,0.8662299,0.432,0.0,0.09,0.535,0.37,0.005,0.0,0.00023435669,0.00020961674,0.00019911773,0.00020567786,0.00019781472,0.00019504651
247.0,0.00013563094,0.82232314,0.47680786,0.005,0.06,0.785,0.15,0.0,0.0,0.00023435669,7.930355e-05,0.00016361866,0.00011243995,0.00013439686,0.00011381325
267.0,0.00015099636,0.64002705,0.47252992,0.0,0.09,0.7,0.205,0.005,0.0,0.00023435669,0.00012357473,0.00013656211,0.00016079059,0.0001412979,0.00014328831
673.0,0.00026035545,0.79538137,0.4869863,0.0,0.16,0.625,0.215,0.0,0.0,0.00023435669,0.00018508284,0.0002301572,0.00025468317,0.00027169244,0.00028337148
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
32.0,9.3921e-05,0.82459676,0.40455192,0.0,0.0,0.565,0.425,0.01,0.0,0.00023435669,0.00015491208,0.0001259176,8.0263926e-05,6.48205e-05,4.422859e-05
18.0,4.215505e-05,0.7908497,0.41137898,0.0,0.015,0.54,0.42,0.025,0.0,0.00023435669,9.593712e-06,8.7856615e-06,7.2160287e-06,7.533813e-06,7.752554e-06
183.0,0.00010701241,0.65531737,0.48008102,0.0,0.045,0.83,0.12,0.005,0.0,0.00023435669,6.328496e-05,9.606767e-05,8.995111e-05,8.87756e-05,8.7409244e-05
291.0,0.00019589675,0.86778057,0.4305177,0.0,0.085,0.535,0.375,0.005,0.0,0.00023435669,0.00020652995,0.00019624898,0.00020152668,0.000194286,0.00019139652
52.0,5.278752e-05,0.76546,0.41122037,0.0,0.005,0.525,0.46,0.01,0.0,0.00023435669,1.5418838e-05,1.9306262e-05,1.9196834e-05,2.0894679e-05,2.1747175e-05
264.0,0.00018452005,0.8727388,0.43673217,0.0,0.09,0.575,0.33,0.005,0.0,0.00023435669,0.00018646762,0.00020137541,0.00018229139,0.00018489265,0.00017349723
659.0,0.00025566173,0.7942632,0.48537946,0.0,0.175,0.61,0.215,0.0,0.0,0.00023435669,0.00017989446,0.00022554646,0.00024985403,0.00026648698,0.00027775235
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.005,0.0,0.22,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
649.0,0.00031383126,0.3968784,0.51255554,0.0,0.18,0.705,0.115,0.0,0.0,0.00023435669,0.00040210225,0.00031708105,0.0003425109,0.0003140343,0.00031730792
